section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-03-06,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,WOMADelaide,Botanic Park,Adelaide,South Australia,Australia,womadelaide-botanic-park-adelaide-south-australia-australia,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2010: Dean & Britta - WOMADelaide, Botanic Park, Adelaide, South Australia, Australia"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-03-07,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,WOMADelaide,Botanic Park,Adelaide,South Australia,Australia,womadelaide-botanic-park-adelaide-south-australia-australia,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful…Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - WOMADelaide, Botanic Park, Adelaide, South Australia, Australia"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-03-08,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,WOMADelaide,Botanic Park,Adelaide,South Australia,Australia,womadelaide-botanic-park-adelaide-south-australia-australia,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - WOMADelaide, Botanic Park, Adelaide, South Australia, Australia"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-03-27,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,City Winery,New York,NY,USA,city-winery-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Haiti benefit. Dean &amp; Britta will play 2 or 3 songs. http://www.citywinery.com/events/76884,,,"2010: Dean & Britta - City Winery, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-05-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Abrons Arts Center,New York,NY,USA,abrons-arts-center-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Abrons Arts Center, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-05-22,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Forum de la Passerelle,Bretagne,,France,forum-de-la-passerelle-bretagne-france,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Forum de la Passerelle, Bretagne, France"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-05-24,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Sala BBK,Bilbao,,Spain,sala-bbk-bilbao-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Sala BBK, Bilbao, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-05-25,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Sala BBK,Bilbao,,Spain,sala-bbk-bilbao-spain,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Sala BBK, Bilbao, Spain"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-07-22,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,"The Greene Space, WNYC",New York,NY,USA,the-greene-space-wnyc-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean &amp; Britta will perform two songs as a duo (no band),,,"2010: Dean & Britta - The Greene Space, WNYC, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-07-30,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,The Barbican,London,,UK,the-barbican-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,Y,"2010: Dean & Britta - The Barbican, London, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-08-05,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,WFMY,New York,NY,USA,wfmy-new-york-ny-usa,Radio session,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Recorded 2010-08-05 / Tx 2010-08-12 on “Underwater Theme Park” show,,,"2010: Dean & Britta - WFMY, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-08-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Mystery Spot,Phoenicia,NY,USA,mystery-spot-phoenicia-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,with Jonathan Donohue and Grasshopper of Mercury Rev,,,"2010: Dean & Britta - Mystery Spot, Phoenicia, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-08-18,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Rock Shop,Brooklyn,NY,USA,the-rock-shop-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500secret warm up show for the “plays Galaxie 500” dates,,,"2010: Dean & Britta - The Rock Shop, Brooklyn, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-08-19,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Bowery Ballroom,New York,NY,USA,bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Bowery Ballroom, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-08-20,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Trocadero,Philadelphia,PA,USA,the-trocadero-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - The Trocadero, Philadelphia, PA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-09-10,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Ellis Armory,Pittsburgh,PA,USA,ellis-armory-pittsburgh-pa-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,,,,"2010: Dean & Britta - Ellis Armory, Pittsburgh, PA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-09-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Earl,Atlanta,GA,USA,the-earl-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - The Earl, Atlanta, GA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-09-17,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Earl,Atlanta,GA,USA,the-earl-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - The Earl, Atlanta, GA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-09-18,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Sacred Heart Cultural Center,Augusta,GA,USA,sacred-heart-cultural-center-augusta-ga-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Sacred Heart Cultural Center, Augusta, GA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-10-20,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),,,Ace Hotel,New York,NY,USA,ace-hotel-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/vocals|Matt Sumrow - guitar|Jason Lawrence - drums,I'll Keep It With Mine|Eyes in My Smoke|Tugboat|Blue Thunder|Knives From Bavaria|Strange,,,,,,,CMJ event for KEXP,|illkeepitwithmine|eyesinmysmoke|tugboat|bluethunder|knivesfrombavaria|strange|,,"2010: Dean & Britta - Ace Hotel, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-10-22,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,"Skirball Center, NYU",New York,NY,USA,skirball-center-nyu-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Skirball Center, NYU, New York, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-11-10,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Anthology,San Diego,CA,USA,anthology-san-diego-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Anthology, San Diego, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-11-11,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Troubadour,Los Angeles,CA,USA,the-troubadour-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - The Troubadour, Los Angeles, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-11-13,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Fillmore,San Francisco,CA,USA,the-fillmore-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - The Fillmore, San Francisco, CA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-11-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Biltmore Cabaret,Vancouver,British Columbia,Canada,biltmore-cabaret-vancouver-british-columbia-canada,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Biltmore Cabaret, Vancouver, British Columbia, Canada"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-11-16,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Crocodile Cafe,Seattle,WA,USA,crocodile-cafe-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Crocodile Cafe, Seattle, WA, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-02,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),13 Most Beautiful,,Indianapolis Museum of Art,Indianapolis,IN,USA,indianapolis-museum-of-art-indianapolis-in-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,Richard Rheem Theme|Ann Buchanan Theme|Teenage Lightning|It Don't Rain in Beverly Hills|Silver Factory Theme|International Velvet Theme|Herringbone Tweed|I Found It Not So|I'll Keep It With Mine|Incandescent Innocent|Eyes in My Smoke|Not a Young Man Anymore|Knives From Bavaria|,,,https://media.fullofwishes.co.uk/07-dean_and_britta/pictures/13most_300-new.jpg,,,,13 Most Beautiful… Songs for Andy Warhol's Screen Tests,|richardrheemtheme|annbuchanantheme|teenagelightning|itdontraininbeverlyhills|silverfactorytheme|internationalvelvettheme|herringbonetweed|ifounditnotso|illkeepitwithmine|incandescentinnocent|eyesinmysmoke|notayoungmananymore|knivesfrombavaria||,,"2010: Dean & Britta - Indianapolis Museum of Art, Indianapolis, IN, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-03,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Lincoln Hall,Chicago,IL,USA,lincoln-hall-chicago-il-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Lincoln Hall, Chicago, IL, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-04,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Lincoln Hall,Chicago,IL,USA,lincoln-hall-chicago-il-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Lincoln Hall, Chicago, IL, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-08,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Garage,London,,UK,the-garage-london-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,Y,"2010: Dean & Britta - The Garage, London, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-11,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,Bowlie 2,Butlins,Minehead,,UK,bowlie-2-butlins-minehead-uk,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Bowlie 2, Butlins, Minehead, UK"
dean-and-britta,dean-and-britta,Dean & Britta,2010,2010-12-17,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Music Hall of Williamsburg,Brooklyn,NY,USA,music-hall-of-williamsburg-brooklyn-ny-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2010: Dean & Britta - Music Hall of Williamsburg, Brooklyn, NY, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2011,2011-01-13,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,Maxwell's,Hoboken,NJ,USA,maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2011: Dean & Britta - Maxwell's, Hoboken, NJ, USA"
dean-and-britta,dean-and-britta,Dean & Britta,2011,2011-01-15,,Sat Jan 01 1994 00:00:00 GMT+0000 (Greenwich Mean Time),Dean Wareham plays Galaxie 500,,The Carnegie Lecture Hall,Pittsburgh,PA,USA,the-carnegie-lecture-hall-pittsburgh-pa-usa,,,Dean Wareham - guitar/vocals|Britta Phillips - bass/keyboards/vocals,,,,,,,,Dean Wareham plays Galaxie 500,,,"2011: Dean & Britta - The Carnegie Lecture Hall, Pittsburgh, PA, USA"
