section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,show-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-25,,1994-01-01,,,Horseshoe,Toronto,Ontario,Canada,damon-and-naomi-2011-05-25-horseshoe-toronto-ontario-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,How Do I Say Goodbye|What She Brings|Lilac Land|Ueno Station|Nettles and Ivy|Helsinki|A Second Life|Shine a Light|^encore|Turn of the Century,recording,,,,,,with Amor de Días,|howdoisaygoodbye|whatshebrings|lilacland|uenostation|nettlesandivy|helsinki|asecondlife|shinealight|encore|turnofthecentury|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-26,,1994-01-01,,,Pike Room,Pontiac,MI,USA,damon-and-naomi-2011-05-26-pike-room-pontiac-mi-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-27,,1994-01-01,,,Lincoln Hall,Chicago,IL,USA,damon-and-naomi-2011-05-27-lincoln-hall-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-28,,1994-01-01,,,Triple Rock,Minneapolis,MN,USA,damon-and-naomi-2011-05-28-triple-rock-minneapolis-mn-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-05-31,,1994-01-01,,,Tractor Tavern,Seattle,WA,USA,damon-and-naomi-2011-05-31-tractor-tavern-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-06-01,,1994-01-01,,,Bunk Bar,Portland,OR,USA,damon-and-naomi-2011-06-01-bunk-bar-portland-or-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-06-03,,1994-01-01,,,Bottom of the Hill,San Francosco,CA,USA,damon-and-naomi-2011-06-03-bottom-of-the-hill-san-francosco-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-06-04,,1994-01-01,,,Satellite,Los Angeles,CA,USA,damon-and-naomi-2011-06-04-satellite-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-06-05,,1994-01-01,,,Soda Bar,San Diego,CA,USA,damon-and-naomi-2011-06-05-soda-bar-san-diego-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Amor de Días,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-08-12,,2023-09-21,,,Sound Opinions,Chicago,IL,USA,damon-and-naomi-2011-08-12-sound-opinions-chicago-il-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,How Do I Say Goodbye|Turn of the Century|Helsinki|A Second Life,recording,,,,,,,|howdoisaygoodbye|turnofthecentury|helsinki|asecondlife|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-11,,1994-01-01,,,Whirled Cinema,London,,UK,damon-and-naomi-2011-12-11-whirled-cinema-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Viola Nights,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-13,,1994-01-01,,,Blah Blah,Torino,,Italy,damon-and-naomi-2011-12-13-blah-blah-torino-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-14,,1994-01-01,,,La Mela di Newton,Padova,,Italy,damon-and-naomi-2011-12-14-la-mela-di-newton-padova-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-15,,1994-01-01,,,Bronson,Ravenna,,Italy,damon-and-naomi-2011-12-15-bronson-ravenna-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-16,,1994-01-01,,,Sala Vanni,Firenze,,Italy,damon-and-naomi-2011-12-16-sala-vanni-firenze-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-17,,1994-01-01,,,Calamita,Cavriago,,Italy,damon-and-naomi-2011-12-17-calamita-cavriago-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2011,2011-12-18,,1994-01-01,,,Filanda Motta,Mogliano Veneto,,Italy,damon-and-naomi-2011-12-18-filanda-motta-mogliano-veneto-italy,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,with Richard Youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2012,2012-10-18,,1994-01-01,,,The Brattle Theatre,Cambridge,MA,USA,damon-and-naomi-2012-10-18-the-brattle-theatre-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Union Square Round Table - http://unionsquareroundtable.com/,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-01-26,,1994-01-01,,,Cafe Oto,London,,UK,damon-and-naomi-2013-01-26-cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Richard Youngs. Damon will also be performing with Richard youngs,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-01-27,,1994-01-01,,,Mains D'Oeuvres,Paris,,France,damon-and-naomi-2013-01-27-mains-doeuvres-paris-france,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,How Do I Say Goodbye|What She Brings|A Second Life|Helsinki|The Well|Judah and the Maccabees|Song to the Siren,setlist.fm,,,,,,,|howdoisaygoodbye|whatshebrings|asecondlife|helsinki|thewell|judahandthemaccabees|songtothesiren|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-03-22,,1994-01-01,,,Portsmouth Book and Bar,Portsmouth,NH,USA,damon-and-naomi-2013-03-22-portsmouth-book-and-bar-portsmouth-nh-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Free in-store,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-03-23,,1994-01-01,,,Willimantic Records,Hartford,CT,USA,damon-and-naomi-2013-03-23-willimantic-records-hartford-ct-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Rescheduled from 10 February because of the weatherInstore - on stage at 1pm,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-04-06,,1994-01-01,,,UFO Club,Tokyo,,Japan,damon-and-naomi-2013-04-06-ufo-club-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-04-10,,1994-01-01,,,Brisbane Powerhouse,Brisbane,Queensland,Australia,damon-and-naomi-2013-04-10-brisbane-powerhouse-brisbane-queensland-australia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-04-13,,1994-01-01,,,Rosemount Hotel,Perth,Western Australia,Australia,damon-and-naomi-2013-04-13-rosemount-hotel-perth-western-australia-australia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-04-14,,1994-01-01,,,The Toff in Town,Melbourne,Victoria,Australia,damon-and-naomi-2013-04-14-the-toff-in-town-melbourne-victoria-australia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Tickets,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-04-16,,1994-01-01,,,The Vanguard,Sydney,New South Wales,Australia,damon-and-naomi-2013-04-16-the-vanguard-sydney-new-south-wales-australia,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-06-30,,1994-01-01,,,The Sinclair,Cambridge,MA,USA,damon-and-naomi-2013-06-30-the-sinclair-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,"Wesley Staces Cabinet of Wonders featuring Wesley Stace, Tanya Donnelly, Steve Almond, Damon &amp; Naomi, Bill Janovitz and Chris Colbourn (of Buffalo Tom) [website      http://www.sinclaircambridge.com/event/270977-eugene-mirman-comedy-festival-cambridge/]",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2013,2013-09-03,,1994-01-01,,,Great Scott,Allston,MA,USA,damon-and-naomi-2013-09-03-great-scott-allston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Richard Youngs - [tickets      http://www.boweryboston.com/event/347581-richard-youngs-allston/],
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-05-15,,1994-01-01,Fortune,,Mono,Glasgow,,UK,damon-and-naomi-2014-05-15-mono-glasgow-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2014-05-15/2014-05-15-damon-and-naomi-mono.jpg,http://www.ticketweb.co.uk/event/118465,http://www.monocafebar.com/events/mono-presents-damon-naomi-plus-special-guests/,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-05-18,,1994-01-01,Fortune,,Cafe Oto,London,,UK,damon-and-naomi-2014-05-18-cafe-oto-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,http://www.wegottickets.com/event/269393,http://www.cafeoto.co.uk/damon-and-naomi-2014.shtm,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-05-19,,1994-01-01,Fortune,,Clwb Ifor Bach,Cardiff,,UK,damon-and-naomi-2014-05-19-clwb-ifor-bach-cardiff-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2014-05-19/20140519-damon-and-naomo-clwb-ifor-bach.jpg,http://www.ticketweb.co.uk/event/118423,http://www.clwb.net/eng/listings/event3349/holy-boredom-presents.html,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-05-20,,1994-01-01,Fortune,,Talking Heads,Southampton,,UK,damon-and-naomi-2014-05-20-talking-heads-southampton-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://talkingheads.vticket.co.uk/product.php/110/damon-naomi-present-fortune-a-silent-film-directed-by-naomi-yang-with-live-soundtrack-by-damon-naomi,,Showing of Naomi Yangs silent film Fortune with live accompaniment by Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-09-19,,1994-01-01,Fortune,,Film BOX (Quartiers POP),Montreal,Quebec,Canada,damon-and-naomi-2014-09-19-film-box-quartiers-pop-montreal-quebec-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://popmontreal.com/events-tickets/damon-naomi-fortune-a-silent-film-directed-by-musician-naomi-yang-with-original-soundtrack-by-her-band-damon-naomi/,,Showing of Naomi Yang's silent film ‘Fortune' with live accompaniment by Damon &amp; Naomi Doors 7:30PM / Show 8PM - $15,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-10-02,,1994-01-01,Fortune,,"Carpenter Center for the Visual Arts, Harvard University",Cambridge,MA,USA,damon-and-naomi-2014-10-02-carpenter-center-for-the-visual-arts-harvard-university-cambridge-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,http://ccva.fas.harvard.edu/fortune,,Screening of Naomi Yang's 'Fortune' with live accompaniment by Damon &amp; Naomi7pm - FREE,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2014,2014-10-14,,1994-01-01,,,The Body Actualized Center,Brooklyn,NY,USA,damon-and-naomi-2014-10-14-the-body-actualized-center-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,http://media.virbcdn.com/cdn_images/resize_1024x1365/98/38b187f67dff36dd-10514223_889010964456989_8490861656592226563_o.jpg,,http://bodyactualized.org/,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-03-07,,1994-01-01,,,"The Black Box, Paramount Theater",Boston,MA,USA,damon-and-naomi-2015-03-07-the-black-box-paramount-theater-boston-ma-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,,https://paramountboston.org/Online/,,with Marissa Nadler,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-07,,1994-01-01,Fortune,,Gullivers,Manchester,,UK,damon-and-naomi-2015-04-07-gullivers-manchester-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-04-07/2015-04-07-damon-and-naomi-poster.jpg,https://www.wegottickets.com/event/311562,,,Including showing of “Fortune” with live accompaniment,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-08,,1994-01-01,Fortune,,Green Mind @ The Portland Arms,Cambridge,,UK,damon-and-naomi-2015-04-08-green-mind--the-portland-arms-cambridge-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,https://www.wegottickets.com/event/310435,,,Including showing of “Fortune” with live accompaniment,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-09,,1994-01-01,Fortune,,Rough Trade East,London,,UK,damon-and-naomi-2015-04-09-rough-trade-east-london-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,"Song to the Siren|Listen, the Snow Is Falling|The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me",,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-04-09/2015-04-09-damon-and-naomi-rough-trade.jpg,http://www.roughtrade.com/events/2015/4/1154,,,Lunchtime showing of Naomis film Fortune with live accompaniment,|songtothesiren|listenthesnowisfalling|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-11,,1994-01-01,,,Salon IKSV,Istanbul,,Turkey,damon-and-naomi-2015-04-11-salon-iksv-istanbul-turkey,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,"Song to the Siren|How Do I Say Goodbye|Turn of the Century|The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me|Listen, the Snow Is Falling",setlist.fm,,,,,,,|songtothesiren|howdoisaygoodbye|turnofthecentury|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|listenthesnowisfalling|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-04-18,,1994-01-01,Fortune,,EMP Museum,Seattle,WA,USA,damon-and-naomi-2015-04-18-emp-museum-seattle-wa-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/sleeves/damon-and-naomi-fortune.jpg,https://estore.empmuseum.org/store/contacts/popcon2015.asp?from=program,http://www.empmuseum.org/calendar/events/pop-conference-presents-damon-naomi.aspx,,FREE (with free EMP conference registration) 12:30Damon &amp; Naomi present 'Fortune' with live accompaniment,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-05-29,,1994-01-01,,,The Bell House,Brooklyn,NY,USA,damon-and-naomi-2015-05-29-the-bell-house-brooklyn-ny-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,https://www.ticketfly.com/purchase/event/809419,,,With Tanya Donelly,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-08-20,,1994-01-01,Fortune,,Cinefamily,Los Angeles,CA,USA,damon-and-naomi-2015-08-20-cinefamily-los-angeles-ca-usa,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,http://cinefamily.ticketmob.com/event.cfm?id=105741&cart,,,Screening of the film ‘Fortune' with live accompamiment from Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-09-06,,1994-01-01,,,Gwangju Sajik Folk Music Festival,Gwangju,,South Korea,damon-and-naomi-2015-09-06-gwangju-sajik-folk-music-festival-gwangju-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-09-07,,1994-01-01,Fortune,,Veloso,Seoul,,South Korea,damon-and-naomi-2015-09-07-veloso-seoul-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-07/2015-09-07-veloso-seoul-korea-poster.jpg,,,,Screening of the film ‘Fortune' with live accompamiment from Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-09-09,,1994-01-01,,,"Bear Hall, Gangnam",Seoul,,South Korea,damon-and-naomi-2015-09-09-bear-hall-gangnam-seoul-south-korea,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,Supporting Kim Doo Soo,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-09-10,,1994-01-01,Fortune,,Vacant,Tokyo,,Japan,damon-and-naomi-2015-09-10-vacant-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals|Michio Kurihara - guitars,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-10/2015-09-10-vacant-tokyo-japan.jpg,http://baram-jp.weebly.com/damon--naomi-performing-fortune.html,,,Screening of the film ‘Fortune' with live accompamiment from Damon &amp; Naomi,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-09-11,,1994-01-01,,,Moon Romantic,Tokyo,,Japan,damon-and-naomi-2015-09-11-moon-romantic-tokyo-japan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals|Michio Kurihara - guitars,,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2015-09-10/2015-09-10-vacant-tokyo-japan.jpg,http://baram-jp.weebly.com/international-sad-hits.html,,,"‘International Sad Hits' show featuring Damon &amp; Naomi, Kim Doo Soo and Mikami Kan",
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-12-04,,1994-01-01,,,Legacy Mini,Taipei,,Taiwan,damon-and-naomi-2015-12-04-legacy-mini-taipei-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,"Song to the Siren|Turn of the Century|How Do I Say Goodbye|It's Over|A Shining Dream|The North Light|Time Won't Own Me|Lilac Land|What She Brings|A Second Life|Helsinki|Listen, the Snow Is Falling|^encore|Blue Thunder",setlist.fm,,,,,,,|songtothesiren|turnofthecentury|howdoisaygoodbye|itsover|ashiningdream|thenorthlight|timewontownme|lilacland|whatshebrings|asecondlife|helsinki|listenthesnowisfalling|encore|bluethunder|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-12-05,,1994-01-01,,,Simple Life Festival,Taichung,,Taiwan,damon-and-naomi-2015-12-05-simple-life-festival-taichung-taiwan,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-12-06,,1994-01-01,,,White Noise Records,Hong Kong,,China,damon-and-naomi-2015-12-06-white-noise-records-hong-kong-china,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,,,,,,,,In-store perfromance,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2015,2015-12-16,,1994-01-01,Fortune,,Casa del Popolo,Montreal,Quebec,Canada,damon-and-naomi-2015-12-16-casa-del-popolo-montreal-quebec-canada,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/bass/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,,,,Screening of Naomis film Fortune with live accompaniment,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-17,,2016-02-17,Fortune,All Tomorrows Parties 2.0,Pontins,Prestatyn,,UK,damon-and-naomi-2016-04-17-all-tomorrows-parties-20-pontins-prestatyn-uk,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,,https://www.tickettailor.com/checkout/view-event/id/30001/chk/2a55,http://www.atpfestival.com/artist/damonandnaomi,,Screening of Naomi's film Fortune with live accompaniment.Damon will also be performing with Richard Youngs.,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-18,,2016-01-25,,,Cafe Oto,London,,UK,damon-and-naomi-2016-04-18-cafe-oto-london-uk,,TRUE,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,,,,,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,https://www.cafeoto.co.uk/events/damon-naomi-richard-youngs/,,Damon &amp; Naomi's performance was cancelled after Damon felt unwell after an earlier fall. Damon had drummed during Richard Youngs' support slot before feeling unwell and being taken to hospital.,
damon-and-naomi,damon-and-naomi,Damon & Naomi,2016,2016-04-19,,2016-03-26,Fortune,,Clamores,Madrid,,Spain,damon-and-naomi-2016-04-19-clamores-madrid-spain,,,Damon Krukowski - guitar/vocals|Naomi Yang - keyboards/vocals,The Seeker|Amnesia|It's Over|Reflections|A Shining Dream|Shadows|Towards Tomorrow|Sky Memories|Hurt House|The North Light|Time Won't Own Me,,,https://media.fullofwishes.co.uk/03-damon_and_naomi/show_assets/2016-04-19/2016-04-19-damon-and-naomi-madrid-poster.jpg,https://www.giglon.com/todos?idEvent=damon-naomi-richard-youngs,http://www.salaclamores.es/damon-naomi-richard-youngs/,,Damon will also be drumming for Richard Youngs,|theseeker|amnesia|itsover|reflections|ashiningdream|shadows|towardstomorrow|skymemories|hurthouse|thenorthlight|timewontownme|
